imdb_title_id;original_title;year;genre;duration;country;director;actors;avg_vote;votes;avg_vote_weighted;budget;worlwide_gross_income;reviews_from_users;reviews_from_critics
tt2290567;E zhan;2014;Action, Crime;96;China, Hong Kong;Ching-Po Wong;Sammo Kam-Bo Hung;6.8;1849;6.31;$ 10000000;$ 566985;12;27
tt2290739;Where the Devil Hides;2014;Horror, Thriller;86;USA;Christian E. Christiansen;Alycia Debnam-Carey;4.9;3608;5.40;$ 7000000;$ 1428494;23;29
tt2292959;The Canyons;2013;Drama, Thriller;99;USA;Paul Schrader;Lindsay Lohan;3.8;10342;4.29;$ 250000;$ 270185;101;170
tt2293060;Americons;2015;Action, Biography, Crime;89;USA;Theo Avgerinos;Beau Martin Williams;5.1;345;5.91;$ 1250000;$ 28782;2;5
tt2293640;Minions;2015;Animation, Adventure, Comedy;91;USA;Kyle Balda;Sandra Bullock;6.4;207787;6.39;$ 74000000;$ 1159443129;356;340
tt2294449;22 Jump Street;2014;Action, Comedy, Crime;112;USA;Phil Lord;Jonah Hill;7;339248;6.99;$ 50000000;$ 331333876;354;349
tt2294629;Frozen;2013;Animation, Adventure, Comedy;102;USA;Chris Buck;Kristen Bell;7.4;560595;7.39;$ 150000000;$ 1280803353;1123;443
tt2295722;Falcon Rising;2014;Action, Adventure, Crime;103;USA;Ernie Barbarash;Michael Jai White;5.8;7776;5.86;$ 4500000;$ 267476;58;37
tt2296404;Tai ji 2: Ying xiong jue qi;2012;Action, Adventure;100;China;Stephen Fung;Xiaochao Yuan;6.2;3271;6.10;$ 8500000;$ 668484;8;41
tt2296777;Sherlock Gnomes;2018;Animation, Adventure, Comedy;86;UK, USA, India, Canada, France, Belgium;John Stevenson;Kelly Asbury;5.2;9816;5.39;$ 59000000;$ 90497778;99;80
tt2296935;The Legend of Sarila;2013;Animation, Adventure, Family;80;Canada;Nancy Florence Savard;Christopher Plummer;5;842;5.78;$ 15000000;$ 901596;13;12
tt2297164;In-lyu-myeol-mang-bo-go-seo;2012;Comedy, Drama, Fantasy;115;South Korea;Jee-woon Kim;Doona Bae;5.9;3154;5.95;$ 5000000;$ 517717;18;74
tt2298394;Free the Nipple;2014;Comedy, Drama;78;USA;Lina Esco;Lina Esco;3.9;1627;5.26;$ 937000;$ 4198;19;16
tt2301592;La Danza de la Realidad;2013;Biography, Drama, Fantasy;133;Chile, France;Alejandro Jodorowsky;Brontis Jodorowsky;7.5;7590;7.08;$ 3000000;$ 558636;22;106
tt2302755;Olympus Has Fallen;2013;Action, Thriller;119;USA;Antoine Fuqua;Gerard Butler;6.5;252764;6.49;$ 70000000;$ 170270201;798;387
tt2302966;I;2015;Action, Drama, Thriller;188;India;S. Shankar;Vikram;7.3;18540;7.12;$ 30000000;$ 3200113;125;21
tt2304459;23 Blast;2014;Drama, Family, Sport;98;USA;Dylan Baker;Stephen Lang;6.5;1700;6.18;$ 1000000;$ 549185;6;15
tt2304771;Mandela: Long Walk to Freedom;2013;Biography, Drama, History;141;UK, South Africa, France;Justin Chadwick;Idris Elba;7.1;26089;6.99;$ 35000000;$ 27985788;113;217
tt2304933;The 5th Wave;2016;Action, Adventure, Sci-Fi;112;USA, UK;J Blakeson;Chloë Grace Moretz;5.2;97569;5.22;$ 38000000;$ 109906372;407;223
tt2304953;Reasonable Doubt;2014;Crime, Drama, Thriller;91;Canada, Germany, USA;Peter Howitt;Dominic Cooper;5.7;18545;5.74;$ 7000000;$ 602802;74;48
tt2305051;Wild;2014;Biography, Drama;115;USA;Jean-Marc Vallée;Reese Witherspoon;7.1;117835;7.07;$ 15000000;$ 52501541;315;366
tt2308260;A Night in Old Mexico;2013;Adventure, Drama, Western;103;USA, Spain;Emilio Aragón;Robert Duvall;5.7;3388;5.84;$ 2000000;$ 225222;27;20
tt2309260;The Gallows;2015;Horror, Mystery, Sci-Fi;81;USA;Travis Cluff;Reese Mishler;4.2;18980;4.45;$ 100000;$ 42964410;181;174
tt2310332;The Hobbit: The Battle of the Five Armies;2014;Adventure, Fantasy;144;New Zealand, USA;Peter Jackson;Ian McKellen;7.4;464157;7.39;$ 250000000;$ 956019788;886;456
tt2311428;Windsor Drive;2015;Mystery, Thriller;90;USA;Natalie Bible';Samaire Armstrong;3;189;5.82;$ 100000;$ 3256;6;7
tt2312718;Homefront;2013;Action, Crime, Thriller;100;USA;Gary Fleder;Jason Statham;6.5;105123;6.49;$ 22000000;$ 48449416;197;217
tt2314824;Behaving Badly;2014;Comedy, Romance;97;USA;Tim Garrick;Nat Wolff;4.4;9839;4.77;$ 3000000;$ 422697;20;22
tt2315558;I lossens time;2013;Crime, Drama;93;Denmark, Sweden;Søren Kragh-Jacobsen;Sofie Gråbøl;6.2;1390;6.06;$ 3700000;$ 724591;10;10
tt2316204;Alien: Covenant;2017;Horror, Sci-Fi, Thriller;122;USA, UK;Ridley Scott;Michael Fassbender;6.4;248096;6.40;$ 97000000;$ 240891763;2069;586
tt2317225;The Machine;2013;Action, Drama, Sci-Fi;91;UK;Caradog W. James;Toby Stephens;6.1;29734;6.09;$ 1000000;$ 205715;145;120
tt2317744;Backkom-eui Mug-jan Yeo-haeng;2007;Animation, Adventure, Comedy;76;South Korea;Aaron Lim;Stephen Hudges;4.1;126;5.92;$ 5900000;$ 618400;2;2
tt2318092;Endless Love;2014;Drama, Romance;104;USA;Shana Feste;Alex Pettyfer;6.3;39808;6.28;$ 20000000;$ 34718173;81;101
tt2318405;Belyy tigr;2012;Action, Adventure, Fantasy;104;Russia;Karen Shakhnazarov;Aleksey Vertkov;6.1;3505;6.05;$ 11000000;$ 3427641;45;26
tt2318527;Hell Baby;2013;Comedy, Horror;98;USA;Robert Ben Garant;Rob Corddry;4.9;8803;5.18;$ 2500000;$ 8785;60;76
tt2319580;The Grand Seduction;2013;Comedy;113;Canada;Don McKellar;Percy Hynes White;7;15391;6.84;$ 12700000;$ 4292517;56;89
tt2321517;Shpion;2012;Action, Drama, Thriller;108;Russia;Aleksey Andrianov;Danila Kozlovsky;5.4;1155;5.83;$ 60000000;$ 4903665;2;6
tt2321549;The Babadook;2014;Drama, Horror;94;Australia, Canada;Jennifer Kent;Essie Davis;6.8;190394;6.79;$ 2000000;$ 10312540;861;512
tt2322441;Fifty Shades of Grey;2015;Drama, Romance, Thriller;125;USA;Sam Taylor-Johnson;Dakota Johnson;4.1;293277;4.12;$ 40000000;$ 569651467;1551;404
tt2325977;Strangerland;2015;Drama, Mystery, Thriller;112;Ireland, Australia;Kim Farrant;Nicole Kidman;5.2;8588;5.41;$ 10000000;$ 111107;87;91
tt2328813;Trudno byt bogom;2013;Drama, Sci-Fi;177;Russia;Aleksey German;Leonid Yarmolnik;6.7;4762;6.43;$ 7000000;$ 1299035;46;135
tt2328900;Mary Queen of Scots;2018;Biography, Drama, History;124;UK, USA;Josie Rourke;Angela Bain;6.3;36993;6.28;$ 25000000;$ 46712809;516;226
tt2331066;Orda;2012;Biography, Drama, History;129;Russia;Andrey Proshkin;Maksim Sukhanov;6.2;914;6.05;$ 12000000;$ 2943372;15;5
tt2332604;Çanakkale Çocuklari;2012;Drama, History, War;92;Turkey;Sinan Çetin;Haluk Bilginer;2.1;784;5.19;$ 5000000;$ 964953;3;1
tt2332707;Maang taam;2013;Comedy, Crime, Drama;130;Hong Kong, China;Johnnie To;Andy Lau;6.5;2860;6.24;$ 11000000;$ 34958596;12;33
tt2333784;The Expendables 3;2014;Action, Adventure, Thriller;126;USA, France, Germany, Bulgaria;Patrick Hughes;Sylvester Stallone;6.1;165983;6.10;$ 90000000;$ 214657577;400;343
tt2333804;The Zero Theorem;2013;Comedy, Drama, Fantasy;107;UK, Romania, France, USA;Terry Gilliam;Christoph Waltz;6.1;44692;6.09;$ 8500000;$ 1486506;160;251
tt2334649;Fruitvale Station;2013;Biography, Crime, Drama;85;USA;Ryan Coogler;Michael B. Jordan;7.5;73870;7.44;$ 900000;$ 17385830;201;328
tt2334871;Snatched;2017;Action, Adventure, Comedy;90;USA;Jonathan Levine;Amy Schumer;4.5;32551;4.63;$ 42000000;$ 60845711;317;162
tt2334873;Blue Jasmine;2013;Drama;98;USA;Woody Allen;Cate Blanchett;7.3;189028;7.28;$ 18000000;$ 99104804;460;446
tt2334879;White House Down;2013;Action, Drama, Thriller;131;USA;Roland Emmerich;Channing Tatum;6.4;203010;6.39;$ 150000000;$ 205366737;509;355
tt2339741;The Woman in Black 2: Angel of Death;2014;Drama, Horror, Thriller;98;UK, Canada;Tom Harper;Phoebe Fox;4.8;26143;4.92;$ 15000000;$ 48854305;148;184
tt2343793;Third Person;2013;Drama, Romance;137;Belgium, USA, UK, Germany, Italy;Paul Haggis;Liam Neeson;6.3;26262;6.27;$ 28000000;$ 2624761;105;117
tt2344678;Himmatwala;2013;Action, Comedy;150;India;Sajid Khan;Ajay Devgn;1.7;7736;2.90;$ 10000000;$ 696334;37;13
tt2345112;Parkland;2013;Drama, History, Mystery;93;USA;Peter Landesman;Marcia Gay Harden;6.4;14903;6.33;$ 10000000;$ 1412181;109;143
tt2345737;The Rover;2014;Action, Crime, Drama;103;Australia, USA;David Michôd;Guy Pearce;6.4;43851;6.37;$ 12000000;$ 2510007;226;261
tt2345759;The Mummy;2017;Action, Adventure, Fantasy;111;USA, China, Japan;Alex Kurtzman;Tom Cruise;5.4;169130;5.41;$ 125000000;$ 409231607;910;439
tt2349144;Mississippi Grind;2015;Comedy, Drama;108;USA;Anna Boden;Ben Mendelsohn;6.4;20077;6.35;$ 6000000;$ 422746;76;130
tt2350496;The Lunchbox;2013;Drama, Romance;104;India, France, Germany, USA, Canada;Ritesh Batra;Irrfan Khan;7.8;48966;7.70;$ 1000000;$ 11621777;231;207
tt2354525;Jat jik;2012;Crime, Drama;91;Hong Kong;Daniel Yee Heng Chan;William Wai-Ting Chan;5.1;369;5.90;$ 1000000;$ 439263;3;9
tt2355495;Barefoot;2014;Comedy, Drama, Romance;90;USA;Andrew Fleming;Evan Rachel Wood;6.6;22669;6.53;$ 6000000;$ 15071;76;28
tt2357129;Jobs;2013;Biography, Drama;128;USA, Switzerland;Joshua Michael Stern;Ashton Kutcher;5.9;92655;5.90;$ 12000000;$ 42128352;277;213
tt2357291;Rio 2;2014;Animation, Adventure, Comedy;101;USA;Carlos Saldanha;Jake T. Austin;6.3;77968;6.29;$ 103000000;$ 498781117;116;167
tt2357377;Bereullin;2013;Action, Thriller;120;South Korea;Seung-wan Ryoo;Jung-woo Ha;6.6;6399;6.41;$ 9000000;$ 48979656;27;50
tt2358925;Unfinished Business;2015;Comedy, Drama;91;USA;Ken Scott;Vince Vaughn;5.4;31465;5.45;$ 35000000;$ 14431253;119;98
tt2359024;Blue Ruin;2013;Crime, Drama, Thriller;90;USA, France;Jeremy Saulnier;Macon Blair;7.1;64961;7.05;$ 420000;$ 993313;197;300
tt2359137;Last Ounce of Courage;2012;Drama, War;101;USA;Darrel Campbell;Marshall R. Teague;3.7;1940;5.10;$ 1200000;$ 3329674;95;10
tt2361317;Live by Night;2016;Action, Crime, Drama;129;USA;Ben Affleck;Ben Affleck;6.4;50933;6.38;$ 108000000;$ 22678555;162;303
tt2361509;The Intern;2015;Comedy, Drama;121;USA;Nancy Meyers;Robert De Niro;7.1;213024;7.08;$ 35000000;$ 194564672;492;267
tt2363219;Het bombardement;2012;Drama, History, War;105;Netherlands;Ate de Jong;Jan Smit;4;1615;5.30;$ 6000000;$ 1787158;13;8
tt2363421;Nü yong;2012;Drama, Horror, Mystery;96;China;Chu-ji Qiu;Zhan Chuheng;5.5;124;5.98;$ 2000000;$ 1690000;3;3
tt2364841;Runner Runner;2013;Crime, Thriller;88;USA;Brad Furman;Justin Timberlake;5.6;60027;5.62;$ 30000000;$ 62675095;106;188
tt2364897;The Disappointments Room;2016;Drama, Horror, Thriller;91;USA;D.J. Caruso;Kate Beckinsale;3.9;8953;4.43;$ 15000000;$ 5745040;92;59
tt2365580;Where'd You Go, Bernadette;2019;Comedy, Drama;109;USA;Richard Linklater;Cate Blanchett;6.5;14927;6.42;$ 20000000;$ 10821453;156;134
tt2366608;Lost River;2014;Drama, Fantasy, Mystery;95;USA;Ryan Gosling;Christina Hendricks;5.7;16812;5.75;$ 2000000;$ 615500;122;204
tt2368619;Bastille Day;2016;Action, Crime, Drama;92;UK, France, USA, Belgium, Luxembourg, China, Germany;James Watkins;Idris Elba;6.3;35054;6.28;$ 20000000;$ 14857808;111;128
tt2369041;Legendary;2013;Action, Adventure, Sci-Fi;92;UK, China;Eric Styles;Scott Adkins;3.7;1888;5.11;$ 12000000;$ 5501541;19;29
tt2369047;Les chevaux de Dieu;2012;Drama;115;France, Belgium, Tunisia, Morocco;Nabil Ayouch;Abdelhakim Rachi;7.2;1634;6.42;$ 3000000;$ 96277;6;34
tt2369135;Need for Speed;2014;Action, Crime, Thriller;132;USA, India;Scott Waugh;Aaron Paul;6.4;161017;6.39;$ 66000000;$ 203277636;403;334
tt2369543;Lamma shoftak;2012;Drama;98;Palestine, Jordan, Greece, United Arab Emirates;Annemarie Jacir;Mahmoud Asfa;6.6;588;6.10;$ 600000;$ 44202;4;46
tt2371287;Camp;2013;Drama;109;USA;Jacob Roebuck;Miles Elliot;6.9;726;6.18;$ 200000;$ 324977;16;1
tt2376218;The Forger;2014;Crime, Drama, Thriller;92;USA;Philip Martin;John Travolta;5.8;11733;5.84;$ 15000000;$ 500304;61;38
tt2377322;Deliver Us from Evil;2014;Horror, Mystery, Thriller;118;USA;Scott Derrickson;Eric Bana;6.2;69407;6.19;$ 30000000;$ 87937815;242;249
tt2378281;No se aceptan devoluciones;2013;Comedy, Drama;115;Mexico;Eugenio Derbez;Andrés Vázquez;7.5;28597;7.36;$ 5000000;$ 100502638;94;46
tt2378507;The Glass Castle;2017;Biography, Drama;127;USA;Destin Daniel Cretton;Brie Larson;7.1;28388;6.99;$ 9000000;$ 22088533;142;162
tt2378884;Cavemen;2013;Comedy;88;USA;Herschel Faber;Skylar Astin;5.3;4302;5.59;$ 1200000;$ 5948;20;10
tt2379713;Spectre;2015;Action, Adventure, Thriller;148;UK, USA, Austria, Mexico, Italy, Morocco;Sam Mendes;Daniel Craig;6.8;376138;6.79;$ 245000000;$ 880674609;1161;643
tt2380307;Coco;2017;Animation, Adventure, Family;105;USA;Lee Unkrich;Anthony Gonzalez;8.4;352455;8.38;$ 175000000;$ 807083670;1101;408
tt2381111;Brooklyn;2015;Drama, Romance;117;UK, Canada, Ireland, USA;John Crowley;Saoirse Ronan;7.5;127832;7.47;$ 11000000;$ 62076141;310;299
tt2381249;Mission: Impossible - Rogue Nation;2015;Action, Adventure, Thriller;131;USA, China, Hong Kong, Austria, UK, Morocco;Christopher McQuarrie;Tom Cruise;7.4;334530;7.39;$ 150000000;$ 682716636;539;513
tt2381941;Focus;2015;Comedy, Crime, Drama;105;USA, Argentina;Glenn Ficarra;Will Smith;6.6;212459;6.59;$ 50100000;$ 158762963;291;299
tt2381991;The Huntsman: Winter's War;2016;Action, Adventure, Drama;114;USA, China;Cedric Nicolas-Troyan;Chris Hemsworth;6.1;95701;6.10;$ 115000000;$ 164989338;214;284
tt2382396;Joe;2013;Crime, Drama;117;USA;David Gordon Green;Nicolas Cage;6.9;44806;6.84;$ 4000000;$ 2431443;146;172
tt2383068;The Sacrament;2013;Horror, Thriller;99;USA;Ti West;Joe Swanberg;6.1;16587;6.08;$ 4000000;$ 9221;100;206
tt2386490;How to Train Your Dragon: The Hidden World;2019;Animation, Action, Adventure;104;USA, Japan;Dean DeBlois;Jay Baruchel;7.5;97018;7.46;$ 129000000;$ 521800153;669;214
tt2386502;A Long Way Off;2014;Drama, Family, Romance;105;USA;Michael Davis;Robert Davi;4.6;163;5.93;$ 500000;$ 30104;4;17
tt2386668;High on the Hog;2019;Action, Crime, Drama;85;USA;Tony Wash;Sid Haig;3.7;166;5.88;$ 1200000;$ 45696;7;5
tt2387408;Gallows Hill;2013;Horror, Mystery, Thriller;87;USA;Víctor García;Peter Facinelli;5.2;5909;5.47;$ 2500000;$ 1498262;32;44
tt2387433;Dark Skies;2013;Horror, Sci-Fi, Thriller;97;USA;Scott Stewart;Keri Russell;6.3;69614;6.29;$ 3500000;$ 27858103;273;258
tt2387499;Keeping Up with the Joneses;2016;Action, Comedy;105;USA;Greg Mottola;Zach Galifianakis;5.9;56142;5.91;$ 40000000;$ 29918745;101;111
tt2387513;Libertador;2013;Biography, Drama, History;119;Venezuela, Spain;Alberto Arvelo;Edgar Ramírez;6.8;4957;6.50;$ 50000000;$ 5082098;20;28
tt2387559;Delivery Man;2013;Comedy, Drama;105;USA, India, Canada;Ken Scott;Vince Vaughn;6.4;74038;6.38;$ 26000000;$ 53120346;126;175
tt2387589;The Girl on the Train;2014;Action, Thriller;80;USA;Larry Brand;Henry Ian Cusick;4.3;893;5.61;$ 28000000;$ 3124;22;9
tt2388715;Oculus;2013;Horror, Mystery;104;USA;Mike Flanagan;Karen Gillan;6.5;114486;6.49;$ 5000000;$ 44459951;459;362
tt2388755;1812. Ulanskaya ballada;2012;Adventure, Drama, History;98;Russia;Oleg Fesenko;Gediminas Adomaitis;2.3;343;5.62;$ 15000000;$ 1206794;3;1
tt2388819;Yozgat Blues;2013;Comedy, Drama, Music;93;Turkey, Germany, France;Mahmut Fazil Coskun;Ercan Kesal;6.8;2895;6.39;$ 1000000;$ 48867;2;5
tt2389182;Cheap Thrills;2013;Comedy, Crime, Drama;88;USA;E.L. Katz;Pat Healy;6.7;17439;6.60;$ 200000;$ 59424;69;202
tt2390361;Enough Said;2013;Comedy, Drama, Romance;93;USA;Nicole Holofcener;Julia Louis-Dreyfus;7;58016;6.95;$ 8000000;$ 25288872;164;242
tt2392326;Le Week-End;2013;Comedy, Drama, Romance;93;UK, France;Roger Michell;Lindsay Duncan;6.3;7637;6.22;$ 10000000;$ 8652213;61;145
tt2393829;Huang jin da jie an;2012;Drama;108;China;Hao Ning;Yuanyuan Cheng;5.9;566;5.98;$ 5000000;$ 4745;2;7
tt2395427;Avengers: Age of Ultron;2015;Action, Adventure, Sci-Fi;141;USA;Joss Whedon;Robert Downey Jr.;7.3;722685;7.29;$ 250000000;$ 1402808753;1306;693
tt2396489;Five Fingers for Marseilles;2017;Drama, Thriller, Western;120;South Africa;Michael Matthews;Vuyo Dabula;6.2;728;6.04;$ 1000000;$ 136374;15;45
tt2398149;J'accuse;2019;Drama, History, Thriller;132;France, Italy;Roman Polanski;Jean Dujardin;7.2;9933;6.92;$ 25300000;$ 18876930;35;88
tt2398231;The Homesman;2014;Drama, Western;122;USA, France;Tommy Lee Jones;Tommy Lee Jones;6.6;29955;6.55;$ 16000000;$ 3819421;180;224
tt2398241;Smurfs: The Lost Village;2017;Animation, Adventure, Comedy;90;USA, Hong Kong, Canada;Kelly Asbury;Demi Lovato;6;17800;6.00;$ 60000000;$ 197183546;91;108
tt2401097;Tracers;2015;Action, Crime, Drama;94;USA;Daniel Benmayor;Taylor Lautner;5.6;18264;5.66;$ 11000000;$ 3340503;53;82
tt2401807;Tokarev;2014;Action, Crime, Thriller;98;USA, France;Paco Cabezas;Nicolas Cage;5;23111;5.11;$ 21000000;$ 2424381;147;114
tt2401825;Wu wen xi dong;2018;Drama;138;China;Fangfang Li;Ziyi Zhang;6.4;882;6.09;$ 15000000;$ 119055731;10;2
tt2401878;Anomalisa;2015;Animation, Comedy, Drama;90;UK, USA;Duke Johnson;David Thewlis;7.3;63831;7.24;$ 8000000;$ 5659286;214;389
tt2402101;Dark Places;2015;Crime, Drama, Mystery;113;USA, UK, France;Gilles Paquet-Brenner;Charlize Theron;6.2;41283;6.19;$ 20000000;$ 5090852;127;157
tt2402157;The November Man;2014;Action, Thriller;108;USA, UK;Roger Donaldson;Pierce Brosnan;6.3;62277;6.29;$ 15000000;$ 39661919;177;182
tt2402927;Carol;2015;Drama, Romance;118;UK, USA, Australia;Todd Haynes;Cate Blanchett;7.2;111852;7.17;$ 11800000;$ 40272135;340;456
tt2403021;The Green Inferno;2013;Adventure, Horror;100;USA, Spain;Eli Roth;Lorenza Izzo;5.3;37576;5.35;$ 5000000;$ 12666449;302;327
tt2403029;The Starving Games;2013;Comedy, Sci-Fi;83;USA;Jason Friedberg;Maiara Walsh;3.2;18688;3.59;$ 4500000;$ 3906308;72;42
tt2403393;Desert Dancer;2014;Biography, Drama, Music;104;UK, United Arab Emirates, Romania, Morocco;Richard Raymond;Nazanin Boniadi;6.2;1765;6.07;$ 4000000;$ 438165;14;32
tt2403558;Catch Hell;2014;Crime, Drama, Thriller;98;USA;Ryan Phillippe;Ryan Phillippe;5.5;2693;5.76;$ 2500000;$ 37166;28;11
tt2404181;Belle;2013;Biography, Drama, Romance;100;UK;Amma Asante;Matthew Goode;7.3;27591;7.17;$ 10900000;$ 16607575;110;148
tt2404233;Gods of Egypt;2016;Action, Adventure, Fantasy;127;USA, Australia, China, Hong Kong;Alex Proyas;Brenton Thwaites;5.4;103173;5.42;$ 140000000;$ 150680864;467;216
tt2404311;The Family;2013;Comedy, Crime, Thriller;111;USA, France;Luc Besson;Robert De Niro;6.3;108872;6.29;$ 30000000;$ 78418811;264;242
tt2404376;El Babysitter;2013;Comedy;90;Chile;Gonzalo Badilla;Sebastián Badilla;2.1;290;5.66;$ 200000;$ 423119;1;1
tt2404425;Woman in Gold;2015;Biography, Drama, History;109;UK;Simon Curtis;Helen Mirren;7.3;52634;7.23;$ 11000000;$ 61619773;192;213
tt2404435;The Magnificent Seven;2016;Action, Adventure, Western;132;USA, Australia;Antoine Fuqua;Denzel Washington;6.9;181236;6.89;$ 90000000;$ 162360636;497;386
tt2404461;Le passé;2013;Drama, Mystery;130;France, Italy, Belgium, Iran;Asghar Farhadi;Bérénice Bejo;7.8;44113;7.69;$ 11000000;$ 12673462;94;320
tt2404463;The Heat;2013;Action, Comedy, Crime;117;USA;Paul Feig;Sandra Bullock;6.6;160124;6.59;$ 43000000;$ 229930771;437;283
tt2404469;Ushi Must Marry;2013;Comedy;92;Netherlands;Paul Ruven;Wendy van Dijk;3;530;5.55;$ 14000000;$ 1769565;1;3
tt2404555;Copperhead;2013;Drama;120;USA;Ron Maxwell;François Arnaud;5.5;869;5.89;$ 12000000;$ 171740;23;12
tt2406306;A Bit of Bad Luck;2014;Comedy, Drama, Thriller;86;USA;John Fuhrman;Cary Elwes;4.7;245;5.90;$ 1000000;$ 18089;10;2
tt2406566;Atomic Blonde;2017;Action, Thriller;115;USA, Germany, Sweden, Hungary;David Leitch;Charlize Theron;6.7;171059;6.69;$ 30000000;$ 100014025;748;455
tt2407380;Test;2013;Drama;89;USA;Chris Mason Johnson;Scott Marlowe;6.5;1431;6.16;$ 250000;$ 18823;5;42
tt2414046;Los insólitos peces gato;2013;Comedy, Drama;89;Mexico, France;Claudia Sainte-Luce;Lisa Owen;7;1671;6.36;$ 1300000;$ 308349;3;53
tt2414370;Pi zi ying xiong shou bu qu: Quan mian kai zhan;2012;Action, Comedy;142;Taiwan, China;Yueh-Hsun Tsai;Mark Chao;6.2;593;6.03;$ 12000000;$ 29592;2;5
tt2414822;The Perfect Wave;2014;Adventure, Biography, Drama;94;South Africa, New Zealand, Indonesia;Bruce Macdonald;Scott Eastwood;4.6;1069;5.63;$ 4000000;$ 111486;16;6
tt2416376;Swim Little Fish Swim;2013;Comedy, Drama, Music;95;USA, France;Ruben Amar;Dustin Guy Defa;6.5;680;6.09;$ 70000;$ 75504;8;12
tt2420124;Wendy;2020;Drama, Fantasy;111;USA;Benh Zeitlin;Devin France;5.7;1405;5.90;$ 6000000;$ 144564;41;52
tt2427502;Snabba cash - Livet deluxe;2013;Crime, Drama, Thriller;127;Sweden;Jens Jonsson;Matias Varela;6.2;4686;6.12;$ 6000000;$ 3931915;12;11
tt2429144;Chambaili;2013;Crime, Drama, Thriller;133;Pakistan;Ismail Jillani;Khalid Ahmed;7.7;1089;6.45;$ 110000;$ 12296;9;6
tt2431286;Philomena;2013;Biography, Comedy, Drama;98;UK, USA, France;Stephen Frears;Judi Dench;7.6;92808;7.55;$ 12000000;$ 100129872;264;355
tt2436386;Project Almanac;2015;Drama, Mystery, Sci-Fi;106;USA;Dean Israelite;Jonny Weston;6.4;74937;6.38;$ 12000000;$ 33213241;237;185
tt2436682;The Duel;2016;Drama, Western;110;USA;Kieran Darcy-Smith;Woody Harrelson;5.8;9617;5.85;$ 10000000;$ 20672;69;31
tt2446042;Taken 3;2014;Action, Thriller;108;France, USA, Spain;Olivier Megaton;Liam Neeson;6;175675;6.00;$ 48000000;$ 326479141;394;241
tt2446980;Joy;2015;Biography, Drama;124;USA;David O. Russell;Jennifer Lawrence;6.6;125572;6.59;$ 60000000;$ 101134059;330;349
tt2448584;Baramgwa hamjje sarajida;2012;Action, Comedy, History;121;South Korea;Joo-Ho Kim;Tae-Hyun Cha;6.2;715;6.04;$ 7500000;$ 30158762;5;11
tt2452042;The Peanuts Movie;2015;Animation, Comedy, Family;88;USA;Steve Martino;Trombone Shorty;7.1;41469;7.03;$ 99000000;$ 246233113;199;242
tt2452244;Isn't It Romantic;2019;Comedy, Fantasy, Romance;89;USA;Todd Strauss-Schulson;Rebel Wilson;5.9;60192;5.90;$ 31000000;$ 48791187;415;126
tt2458106;Ninja: Shadow of a Tear;2013;Action, Thriller;95;Thailand, USA;Isaac Florentine;Scott Adkins;6.2;11149;6.16;$ 2600000;$ 544853;47;89
tt2460488;Tian ji: Fu chun shan ju tu;2013;Action, Adventure, Crime;120;China;Jianjun Sun;Andy Lau;2.3;1722;4.65;$ 35000000;$ 47164301;9;6
tt2461150;Masterminds;2016;Biography, Comedy, Crime;95;USA;Jared Hess;Zach Galifianakis;5.8;49324;5.81;$ 25000000;$ 29674699;117;107
tt2463512;Hateship Loveship;2013;Drama, Romance;104;USA;Liza Johnson;Kristen Wiig;6.1;6451;6.07;$ 5000000;$ 83008;32;55
tt2465140;The Single Moms Club;2014;Comedy, Drama;111;USA;Tyler Perry;Nia Long;5.3;5769;5.54;$ 8000000;$ 16365451;33;20
tt2465146;And So It Goes;2014;Comedy, Drama, Romance;94;USA;Rob Reiner;Michael Douglas;5.8;12539;5.84;$ 18000000;$ 25419147;63;115
tt2467046;Left Behind;2014;Action, Drama, Fantasy;110;USA, Canada;Vic Armstrong;Nicolas Cage;3.1;36329;3.32;$ 16000000;$ 27405896;601;175
tt2473510;Paranormal Activity: The Ghost Dimension;2015;Horror, Mystery, Thriller;88;USA;Gregory Plotkin;Chris J. Murray;4.6;24339;4.75;$ 10000000;$ 78903124;130;139
tt2473602;Get on Up;2014;Biography, Drama, Music;139;UK, USA;Tate Taylor;Chadwick Boseman;6.9;20792;6.79;$ 30000000;$ 33448971;124;169
tt2473682;Paranormal Activity: The Marked Ones;2014;Horror, Mystery, Thriller;84;USA;Christopher Landon;Andrew Jacobs;5;39197;5.07;$ 5000000;$ 90894962;182;229
tt2474024;The Last Five Years;2014;Comedy, Drama, Musical;94;USA;Richard LaGravenese;Anna Kendrick;5.9;9305;5.92;$ 3500000;$ 292092;51;82
tt2474972;Outpost 37;2014;Action, Sci-Fi, Thriller;90;UK, South Africa;Jabbar Raisani;Adrian Paul;4.8;6052;5.20;$ 4000000;$ 45769;85;42
tt2476294;Moscow Never Sleeps;2017;Drama;100;Russia, Ireland;Johnny O'Reilly;Anastasiya Shalonko;5.4;238;5.96;$ 3700000;$ 38004;4;8
tt2482856;The Church;2018;Horror, Thriller;81;USA;Dom Frank;Clint Howard;2.8;133;5.86;$ 1000000;$ 772000;16;11
tt2488496;Star Wars: Episode VII - The Force Awakens;2015;Action, Adventure, Sci-Fi;138;USA;J.J. Abrams;Harrison Ford;7.9;845102;7.89;$ 245000000;$ 2068224036;4822;909
